queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       879,    283172,        48,         8,    283228,       640,      0.17,      0.12,      0.05
       880,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       881,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       882,    283177,        49,         2,    283228,       192,      0.13,      0.11,      0.02
       883,    283161,        28,        39,    283228,      2880,      0.38,      0.12,      0.25
       884,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       885,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       886,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       887,    283154,        27,        47,    283228,      3456,      0.40,      0.12,      0.28
       888,    283167,        48,        13,    283228,       960,      0.24,      0.12,      0.11
       889,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       890,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       891,    283168,        46,        14,    283228,      1216,      0.21,      0.12,      0.09
       892,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       893,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       894,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       895,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       896,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       897,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       898,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       899,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       900,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       901,    283178,        50,         0,    283228,         0,      0.08,      0.08,      0.00
       902,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       903,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       904,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       905,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       906,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       907,    283170,        46,        12,    283228,       896,      0.17,      0.11,      0.06
       908,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       909,    283177,        43,         8,    283228,       512,      0.16,      0.11,      0.04
       910,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       911,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       912,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       913,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       914,    283115,         3,       110,    283228,      9088,      0.79,      0.11,      0.68
       915,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       916,    283177,        49,         2,    283228,       192,      0.13,      0.11,      0.02
       917,    283176,        41,        11,    283228,       768,      0.19,      0.11,      0.08
       918,    283176,        49,         3,    283228,       256,      0.14,      0.12,      0.02
       919,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       920,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       921,    283177,        48,         3,    283228,       256,      0.13,      0.11,      0.02
       922,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       923,    283171,        45,        12,    283228,       832,      0.19,      0.11,      0.08
       924,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       925,    283166,        44,        18,    283228,      1280,      0.22,      0.10,      0.12
       926,    283177,        48,         3,    283228,       192,      0.14,      0.11,      0.02
       927,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       928,    283156,         0,        72,    283228,      5248,      0.56,      0.10,      0.46
       929,    283156,         0,        72,    283228,      5248,      0.12,      0.11,      0.01
       930,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       931,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       932,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       933,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       934,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       935,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       936,    283166,        49,        13,    283228,       896,      0.18,      0.11,      0.07
       937,    283053,         0,       175,    283228,     13952,      1.13,      0.09,      1.04
       938,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       939,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       940,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       941,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       942,    283175,        46,         7,    283228,       576,      0.17,      0.12,      0.05
       943,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       944,    283152,        39,        37,    283228,      2944,      0.32,      0.10,      0.22
       945,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       946,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       947,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       948,    283175,        38,        15,    283228,      1152,      0.21,      0.11,      0.09
       949,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       950,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       951,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       952,    282742,         0,       486,    283228,     37312,      2.97,      0.10,      2.87
       953,    283176,        49,         3,    283228,       192,      0.14,      0.11,      0.02
       954,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       955,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       956,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       957,    283176,        49,         3,    283228,       256,      0.14,      0.12,      0.02
       958,    283176,         0,        52,    283228,      3904,      0.41,      0.12,      0.29
       959,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       960,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       961,    283177,        49,         2,    283228,       192,      0.12,      0.11,      0.01
       962,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       963,    283176,        48,         4,    283228,       256,      0.15,      0.12,      0.03
       964,    283145,        45,        38,    283228,      2880,      0.33,      0.11,      0.22
       965,    282907,         0,       321,    283228,     25344,      1.99,      0.10,      1.89
       966,    282927,         0,       301,    283228,     23040,      1.86,      0.11,      1.75
       967,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       968,    283176,        47,         5,    283228,       320,      0.14,      0.11,      0.03
       969,    283175,        47,         6,    283228,       448,      0.15,      0.12,      0.03
       970,    283177,        47,         4,    283228,       384,      0.14,      0.11,      0.02
       971,    283177,        47,         4,    283228,       384,      0.12,      0.11,      0.00
       972,    283172,        36,        20,    283228,      1536,      0.22,      0.11,      0.11
       973,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       974,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       975,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       976,    283129,        49,        50,    283228,      3968,      0.45,      0.10,      0.34
       977,    283174,        47,         7,    283228,       576,      0.17,      0.11,      0.05
       978,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       979,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       980,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       981,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       982,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       983,    283177,        47,         4,    283228,       256,      0.14,      0.11,      0.03
       984,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       985,    283176,        49,         3,    283228,       256,      0.13,      0.10,      0.03
       986,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       987,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       988,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       989,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       990,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       991,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       992,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       993,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       994,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       995,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       996,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       997,    283177,        48,         3,    283228,       256,      0.13,      0.12,      0.02
       998,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       999,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
